"Source","Target","Weight"
"STCP_AQL1","STCP_MPL9","1"
"STCP_AQL1","STCP_PISC","1"
"STCP_ARRB2","STCP_ARRB3","1"
"STCP_ARRB2","STCP_BCM1","1"
"STCP_ARRB2","STCP_CMPT1","1"
"STCP_ARRB2","STCP_CMPT2","1"
"STCP_ARRB2","STCP_CNT1","1"
"STCP_ARRB2","STCP_NSHP","1"
"STCP_ARRB2","STCP_PRFL","1"
"STCP_ARRB2","STCP_PT2","1"
"STCP_ARRB2","STCP_SRVM2","1"
"STCP_ARRB2","STCP_TRR3","1"
"STCP_ARRB2","STCP_TRR4","1"
"STCP_ARRB3","STCP_BCM1","1"
"STCP_ARRB3","STCP_CMPT1","1"
"STCP_ARRB3","STCP_CMPT2","1"
"STCP_ARRB3","STCP_CNT1","1"
"STCP_ARRB3","STCP_NSHP","1"
"STCP_ARRB3","STCP_PRFL","1"
"STCP_ARRB3","STCP_PT2","1"
"STCP_ARRB3","STCP_SRVM2","1"
"STCP_ARRB3","STCP_TRR3","1"
"STCP_ARRB3","STCP_TRR4","1"
"STCP_ARS2","STCP_ARS5","3"
"STCP_ARS2","STCP_CVN1","1"
"STCP_ARS2","STCP_CVN2","1"
"STCP_ARS2","STCP_FRN1","1"
"STCP_ARS2","STCP_GAN2","1"
"STCP_ARS2","STCP_JPR1","1"
"STCP_ARS2","STCP_JPR2","1"
"STCP_ARS2","STCP_MAV2","1"
"STCP_ARS2","STCP_PQN2","2"
"STCP_ARS2","STCP_RAEP2","1"
"STCP_ARS2","STCP_RTE3","1"
"STCP_ARS2","STCP_BRO2","1"
"STCP_ARS2","STCP_CRPO1","1"
"STCP_ARS2","STCP_GLV2","1"
"STCP_ARS2","STCP_PCID3","1"
"STCP_ARS2","STCP_PCUA2","1"
"STCP_ARS2","STCP_RC1","2"
"STCP_ARS2","STCP_STBX2","1"
"STCP_ARS2","STCP_SVT3","1"
"STCP_ARS2","STCP_ARS3","1"
"STCP_ARS2","STCP_ARS4","1"
"STCP_ARS2","STCP_ARS8","1"
"STCP_ARS2","STCP_ARSF3","1"
"STCP_ARS2","STCP_ARSM1","1"
"STCP_ARS2","STCP_ARSM2","1"
"STCP_ARS2","STCP_ATSR2","1"
"STCP_ARS2","STCP_BCM1","1"
"STCP_ARS2","STCP_BCM2","1"
"STCP_ARS2","STCP_BLRB3","1"
"STCP_ARS2","STCP_BRRS1","1"
"STCP_ARS2","STCP_C24A1","1"
"STCP_ARS2","STCP_CORD2","1"
"STCP_ARS2","STCP_ENX2","1"
"STCP_ARS2","STCP_FG1","1"
"STCP_ARS2","STCP_GIT1","1"
"STCP_ARS2","STCP_GIT2","1"
"STCP_ARS2","STCP_HSJ11","1"
"STCP_ARS2","STCP_IGRT2","1"
"STCP_ARS2","STCP_ISRH4","1"
"STCP_ARS2","STCP_MPL2","1"
"STCP_ARS2","STCP_MPL7","1"
"STCP_ARS2","STCP_SR2","1"
"STCP_ARS2","STCP_SR5","1"
"STCP_ARS2","STCP_SR6","1"
"STCP_ARS2","STCP_STCZ2","1"
"STCP_ARS2","STCP_TRI2","1"
"STCP_ARS2","STCP_TVFO1","1"
"STCP_ARS2","STCP_VLC2","1"
"STCP_ARS3","STCP_ARS4","1"
"STCP_ARS3","STCP_ARS5","1"
"STCP_ARS3","STCP_ARS8","1"
"STCP_ARS3","STCP_ARSF3","1"
"STCP_ARS3","STCP_ARSM1","1"
"STCP_ARS3","STCP_ARSM2","1"
"STCP_ARS3","STCP_ATSR2","1"
"STCP_ARS3","STCP_BCM1","1"
"STCP_ARS3","STCP_BCM2","1"
"STCP_ARS3","STCP_BLRB3","1"
"STCP_ARS3","STCP_BRRS1","1"
"STCP_ARS3","STCP_C24A1","1"
"STCP_ARS3","STCP_CORD2","1"
"STCP_ARS3","STCP_ENX2","1"
"STCP_ARS3","STCP_FG1","1"
"STCP_ARS3","STCP_GIT1","1"
"STCP_ARS3","STCP_GIT2","1"
"STCP_ARS3","STCP_HSJ11","1"
"STCP_ARS3","STCP_IGRT2","1"
"STCP_ARS3","STCP_ISRH4","1"
"STCP_ARS3","STCP_MPL2","1"
"STCP_ARS3","STCP_MPL7","1"
"STCP_ARS3","STCP_PQN2","1"
"STCP_ARS3","STCP_RC1","1"
"STCP_ARS3","STCP_SR2","1"
"STCP_ARS3","STCP_SR5","1"
"STCP_ARS3","STCP_SR6","1"
"STCP_ARS3","STCP_STCZ2","1"
"STCP_ARS3","STCP_TRI2","1"
"STCP_ARS3","STCP_TVFO1","1"
"STCP_ARS3","STCP_VLC2","1"
"STCP_ARS4","STCP_ARS5","1"
"STCP_ARS4","STCP_ARS8","1"
"STCP_ARS4","STCP_ARSF3","1"
"STCP_ARS4","STCP_ARSM1","1"
"STCP_ARS4","STCP_ARSM2","1"
"STCP_ARS4","STCP_ATSR2","1"
"STCP_ARS4","STCP_BCM1","1"
"STCP_ARS4","STCP_BCM2","1"
"STCP_ARS4","STCP_BLRB3","1"
"STCP_ARS4","STCP_BRRS1","1"
"STCP_ARS4","STCP_C24A1","1"
"STCP_ARS4","STCP_CORD2","1"
"STCP_ARS4","STCP_ENX2","1"
"STCP_ARS4","STCP_FG1","1"
"STCP_ARS4","STCP_GIT1","1"
"STCP_ARS4","STCP_GIT2","1"
"STCP_ARS4","STCP_HSJ11","1"
"STCP_ARS4","STCP_IGRT2","1"
"STCP_ARS4","STCP_ISRH4","1"
"STCP_ARS4","STCP_MPL2","1"
"STCP_ARS4","STCP_MPL7","1"
"STCP_ARS4","STCP_PQN2","1"
"STCP_ARS4","STCP_RC1","1"
"STCP_ARS4","STCP_SR2","1"
"STCP_ARS4","STCP_SR5","1"
"STCP_ARS4","STCP_SR6","1"
"STCP_ARS4","STCP_STCZ2","1"
"STCP_ARS4","STCP_TRI2","1"
"STCP_ARS4","STCP_TVFO1","1"
"STCP_ARS4","STCP_VLC2","1"
"STCP_ARS5","STCP_CVN1","1"
"STCP_ARS5","STCP_CVN2","1"
"STCP_ARS5","STCP_FRN1","1"
"STCP_ARS5","STCP_GAN2","1"
"STCP_ARS5","STCP_JPR1","1"
"STCP_ARS5","STCP_JPR2","1"
"STCP_ARS5","STCP_MAV2","1"
"STCP_ARS5","STCP_PQN2","2"
"STCP_ARS5","STCP_RAEP2","1"
"STCP_ARS5","STCP_RTE3","1"
"STCP_ARS5","STCP_BRO2","1"
"STCP_ARS5","STCP_CRPO1","1"
"STCP_ARS5","STCP_GLV2","1"
"STCP_ARS5","STCP_PCID3","1"
"STCP_ARS5","STCP_PCUA2","1"
"STCP_ARS5","STCP_RC1","2"
"STCP_ARS5","STCP_STBX2","1"
"STCP_ARS5","STCP_SVT3","1"
"STCP_ARS5","STCP_ARS8","1"
"STCP_ARS5","STCP_ARSF3","1"
"STCP_ARS5","STCP_ARSM1","1"
"STCP_ARS5","STCP_ARSM2","1"
"STCP_ARS5","STCP_ATSR2","1"
"STCP_ARS5","STCP_BCM1","1"
"STCP_ARS5","STCP_BCM2","1"
"STCP_ARS5","STCP_BLRB3","1"
"STCP_ARS5","STCP_BRRS1","1"
"STCP_ARS5","STCP_C24A1","1"
"STCP_ARS5","STCP_CORD2","1"
"STCP_ARS5","STCP_ENX2","1"
"STCP_ARS5","STCP_FG1","1"
"STCP_ARS5","STCP_GIT1","1"
"STCP_ARS5","STCP_GIT2","1"
"STCP_ARS5","STCP_HSJ11","1"
"STCP_ARS5","STCP_IGRT2","1"
"STCP_ARS5","STCP_ISRH4","1"
"STCP_ARS5","STCP_MPL2","1"
"STCP_ARS5","STCP_MPL7","1"
"STCP_ARS5","STCP_SR2","1"
"STCP_ARS5","STCP_SR5","1"
"STCP_ARS5","STCP_SR6","1"
"STCP_ARS5","STCP_STCZ2","1"
"STCP_ARS5","STCP_TRI2","1"
"STCP_ARS5","STCP_TVFO1","1"
"STCP_ARS5","STCP_VLC2","1"
"STCP_ARS8","STCP_BS6","1"
"STCP_ARS8","STCP_GIT1","2"
"STCP_ARS8","STCP_GIT2","2"
"STCP_ARS8","STCP_MPL2","2"
"STCP_ARS8","STCP_PML1","1"
"STCP_ARS8","STCP_ARSF3","1"
"STCP_ARS8","STCP_ARSM1","1"
"STCP_ARS8","STCP_ARSM2","1"
"STCP_ARS8","STCP_ATSR2","1"
"STCP_ARS8","STCP_BCM1","1"
"STCP_ARS8","STCP_BCM2","1"
"STCP_ARS8","STCP_BLRB3","1"
"STCP_ARS8","STCP_BRRS1","1"
"STCP_ARS8","STCP_C24A1","1"
"STCP_ARS8","STCP_CORD2","1"
"STCP_ARS8","STCP_ENX2","1"
"STCP_ARS8","STCP_FG1","1"
"STCP_ARS8","STCP_HSJ11","1"
"STCP_ARS8","STCP_IGRT2","1"
"STCP_ARS8","STCP_ISRH4","1"
"STCP_ARS8","STCP_MPL7","1"
"STCP_ARS8","STCP_PQN2","1"
"STCP_ARS8","STCP_RC1","1"
"STCP_ARS8","STCP_SR2","1"
"STCP_ARS8","STCP_SR5","1"
"STCP_ARS8","STCP_SR6","1"
"STCP_ARS8","STCP_STCZ2","1"
"STCP_ARS8","STCP_TRI2","1"
"STCP_ARS8","STCP_TVFO1","1"
"STCP_ARS8","STCP_VLC2","1"
"STCP_ARSF3","STCP_ARSM1","1"
"STCP_ARSF3","STCP_ARSM2","1"
"STCP_ARSF3","STCP_ATSR2","1"
"STCP_ARSF3","STCP_BCM1","1"
"STCP_ARSF3","STCP_BCM2","1"
"STCP_ARSF3","STCP_BLRB3","1"
"STCP_ARSF3","STCP_BRRS1","1"
"STCP_ARSF3","STCP_C24A1","1"
"STCP_ARSF3","STCP_CORD2","1"
"STCP_ARSF3","STCP_ENX2","1"
"STCP_ARSF3","STCP_FG1","1"
"STCP_ARSF3","STCP_GIT1","1"
"STCP_ARSF3","STCP_GIT2","1"
"STCP_ARSF3","STCP_HSJ11","1"
"STCP_ARSF3","STCP_IGRT2","1"
"STCP_ARSF3","STCP_ISRH4","1"
"STCP_ARSF3","STCP_MPL2","1"
"STCP_ARSF3","STCP_MPL7","1"
"STCP_ARSF3","STCP_PQN2","1"
"STCP_ARSF3","STCP_RC1","1"
"STCP_ARSF3","STCP_SR2","1"
"STCP_ARSF3","STCP_SR5","1"
"STCP_ARSF3","STCP_SR6","1"
"STCP_ARSF3","STCP_STCZ2","1"
"STCP_ARSF3","STCP_TRI2","1"
"STCP_ARSF3","STCP_TVFO1","1"
"STCP_ARSF3","STCP_VLC2","1"
"STCP_ARSM1","STCP_BCM2","2"
"STCP_ARSM1","STCP_BCM3","1"
"STCP_ARSM1","STCP_BCM5","1"
"STCP_ARSM1","STCP_BVE1","1"
"STCP_ARSM1","STCP_CHAS2","1"
"STCP_ARSM1","STCP_CMS1","1"
"STCP_ARSM1","STCP_ART8","1"
"STCP_ARSM1","STCP_HSJ8","1"
"STCP_ARSM1","STCP_ARSM2","1"
"STCP_ARSM1","STCP_ATSR2","1"
"STCP_ARSM1","STCP_BCM1","1"
"STCP_ARSM1","STCP_BLRB3","1"
"STCP_ARSM1","STCP_BRRS1","1"
"STCP_ARSM1","STCP_C24A1","1"
"STCP_ARSM1","STCP_CORD2","1"
"STCP_ARSM1","STCP_ENX2","1"
"STCP_ARSM1","STCP_FG1","1"
"STCP_ARSM1","STCP_GIT1","1"
"STCP_ARSM1","STCP_GIT2","1"
"STCP_ARSM1","STCP_HSJ11","1"
"STCP_ARSM1","STCP_IGRT2","1"
"STCP_ARSM1","STCP_ISRH4","1"
"STCP_ARSM1","STCP_MPL2","1"
"STCP_ARSM1","STCP_MPL7","1"
"STCP_ARSM1","STCP_PQN2","1"
"STCP_ARSM1","STCP_RC1","1"
"STCP_ARSM1","STCP_SR2","1"
"STCP_ARSM1","STCP_SR5","1"
"STCP_ARSM1","STCP_SR6","1"
"STCP_ARSM1","STCP_STCZ2","1"
"STCP_ARSM1","STCP_TRI2","1"
"STCP_ARSM1","STCP_TVFO1","1"
"STCP_ARSM1","STCP_VLC2","1"
"STCP_ARSM2","STCP_ATSR2","1"
"STCP_ARSM2","STCP_BCM1","1"
"STCP_ARSM2","STCP_BCM2","1"
"STCP_ARSM2","STCP_BLRB3","1"
"STCP_ARSM2","STCP_BRRS1","1"
"STCP_ARSM2","STCP_C24A1","1"
"STCP_ARSM2","STCP_CORD2","1"
"STCP_ARSM2","STCP_ENX2","1"
"STCP_ARSM2","STCP_FG1","1"
"STCP_ARSM2","STCP_GIT1","1"
"STCP_ARSM2","STCP_GIT2","1"
"STCP_ARSM2","STCP_HSJ11","1"
"STCP_ARSM2","STCP_IGRT2","1"
"STCP_ARSM2","STCP_ISRH4","1"
"STCP_ARSM2","STCP_MPL2","1"
"STCP_ARSM2","STCP_MPL7","1"
"STCP_ARSM2","STCP_PQN2","1"
"STCP_ARSM2","STCP_RC1","1"
"STCP_ARSM2","STCP_SR2","1"
"STCP_ARSM2","STCP_SR5","1"
"STCP_ARSM2","STCP_SR6","1"
"STCP_ARSM2","STCP_STCZ2","1"
"STCP_ARSM2","STCP_TRI2","1"
"STCP_ARSM2","STCP_TVFO1","1"
"STCP_ARSM2","STCP_VLC2","1"
"STCP_ART8","STCP_HSJ8","1"
"STCP_ASP4","STCP_DNAP4","1"
"STCP_ASP4","STCP_GFR2","1"
"STCP_ASP4","STCP_IPO5","1"
"STCP_ASP4","STCP_LGAV1","1"
"STCP_ASP4","STCP_PMQ1","1"
"STCP_ASP4","STCP_PMQ2","1"
"STCP_ASP4","STCP_SMM1","1"
"STCP_ATSR2","STCP_BCM1","1"
"STCP_ATSR2","STCP_BCM2","1"
"STCP_ATSR2","STCP_BLRB3","1"
"STCP_ATSR2","STCP_BRRS1","1"
"STCP_ATSR2","STCP_C24A1","1"
"STCP_ATSR2","STCP_CORD2","1"
"STCP_ATSR2","STCP_ENX2","1"
"STCP_ATSR2","STCP_FG1","1"
"STCP_ATSR2","STCP_GIT1","1"
"STCP_ATSR2","STCP_GIT2","1"
"STCP_ATSR2","STCP_HSJ11","1"
"STCP_ATSR2","STCP_IGRT2","1"
"STCP_ATSR2","STCP_ISRH4","1"
"STCP_ATSR2","STCP_MPL2","1"
"STCP_ATSR2","STCP_MPL7","1"
"STCP_ATSR2","STCP_PQN2","1"
"STCP_ATSR2","STCP_RC1","1"
"STCP_ATSR2","STCP_SR2","1"
"STCP_ATSR2","STCP_SR5","1"
"STCP_ATSR2","STCP_SR6","1"
"STCP_ATSR2","STCP_STCZ2","1"
"STCP_ATSR2","STCP_TRI2","1"
"STCP_ATSR2","STCP_TVFO1","1"
"STCP_ATSR2","STCP_VLC2","1"
"STCP_AUS","STCP_BLG2","1"
"STCP_AUS","STCP_C24A4","1"
"STCP_AUS","STCP_CI32","1"
"STCP_AUS","STCP_COMB1","1"
"STCP_AUS","STCP_DC2","1"
"STCP_AUS","STCP_HSJ12","1"
"STCP_AUS","STCP_ISEP1","1"
"STCP_AUS","STCP_ISEP2","1"
"STCP_AUS","STCP_MATR1","1"
"STCP_AUS","STCP_MPL1","1"
"STCP_AUS","STCP_PQN2","1"
"STCP_AUS","STCP_RALG","1"
"STCP_AUS","STCP_RNH2","1"
"STCP_AUS","STCP_RUL1","1"
"STCP_AVLM1","STCP_AVLM2","1"
"STCP_AVLM1","STCP_CSE2","1"
"STCP_AVLM1","STCP_ERM2","1"
"STCP_AVLM1","STCP_ERM4","1"
"STCP_AVLM1","STCP_ERMI2","1"
"STCP_AVLM1","STCP_LVDR1","1"
"STCP_AVLM1","STCP_MCST1","1"
"STCP_AVLM1","STCP_MCST2","1"
"STCP_AVLM1","STCP_MRT1","1"
"STCP_AVLM1","STCP_MSHP3","1"
"STCP_AVLM1","STCP_MSHP4","1"
"STCP_AVLM1","STCP_PINH2","1"
"STCP_AVLM1","STCP_VALC2","1"
"STCP_AVLM1","STCP_VLG5","1"
"STCP_AVLM2","STCP_CSE2","1"
"STCP_AVLM2","STCP_ERM2","1"
"STCP_AVLM2","STCP_ERM4","1"
"STCP_AVLM2","STCP_ERMI2","1"
"STCP_AVLM2","STCP_LVDR1","1"
"STCP_AVLM2","STCP_MCST1","1"
"STCP_AVLM2","STCP_MCST2","1"
"STCP_AVLM2","STCP_MRT1","1"
"STCP_AVLM2","STCP_MSHP3","1"
"STCP_AVLM2","STCP_MSHP4","1"
"STCP_AVLM2","STCP_PINH2","1"
"STCP_AVLM2","STCP_VALC2","1"
"STCP_AVLM2","STCP_VLG5","1"
"STCP_BCM1","STCP_PINM3","1"
"STCP_BCM1","STCP_JBR2","1"
"STCP_BCM1","STCP_BCM2","8"
"STCP_BCM1","STCP_BCM3","7"
"STCP_BCM1","STCP_BSB","1"
"STCP_BCM1","STCP_BVCT1","5"
"STCP_BCM1","STCP_CI32","1"
"STCP_BCM1","STCP_CMS4","1"
"STCP_BCM1","STCP_SDP1","1"
"STCP_BCM1","STCP_SJB2","2"
"STCP_BCM1","STCP_BVBR2","2"
"STCP_BCM1","STCP_CMO","2"
"STCP_BCM1","STCP_MATR1","1"
"STCP_BCM1","STCP_MPL3","2"
"STCP_BCM1","STCP_PAL3","2"
"STCP_BCM1","STCP_SRV4","1"
"STCP_BCM1","STCP_CMS2","2"
"STCP_BCM1","STCP_BRV2","1"
"STCP_BCM1","STCP_BS1","4"
"STCP_BCM1","STCP_BS6","2"
"STCP_BCM1","STCP_BS8","2"
"STCP_BCM1","STCP_BS9","1"
"STCP_BCM1","STCP_BVCM3","4"
"STCP_BCM1","STCP_CAVE4","1"
"STCP_BCM1","STCP_CCB1","1"
"STCP_BCM1","STCP_CHAS3","1"
"STCP_BCM1","STCP_CMS1","2"
"STCP_BCM1","STCP_COB6","1"
"STCP_BCM1","STCP_DISP1","1"
"STCP_BCM1","STCP_FCA","1"
"STCP_BCM1","STCP_FTM1","2"
"STCP_BCM1","STCP_FTM5","2"
"STCP_BCM1","STCP_FTS2","1"
"STCP_BCM1","STCP_GENT","1"
"STCP_BCM1","STCP_GENT2","1"
"STCP_BCM1","STCP_GENT3","1"
"STCP_BCM1","STCP_GGT3","1"
"STCP_BCM1","STCP_ICDF1","1"
"STCP_BCM1","STCP_INFH2","1"
"STCP_BCM1","STCP_JP1","1"
"STCP_BCM1","STCP_LGEQ1","1"
"STCP_BCM1","STCP_LGM2","1"
"STCP_BCM1","STCP_LV4","1"
"STCP_BCM1","STCP_MAKR3","1"
"STCP_BCM1","STCP_MAKR4","1"
"STCP_BCM1","STCP_MAKR6","1"
"STCP_BCM1","STCP_MPL1","1"
"STCP_BCM1","STCP_MPL7","4"
"STCP_BCM1","STCP_NSHP","2"
"STCP_BCM1","STCP_PINM1","1"
"STCP_BCM1","STCP_PLU2","1"
"STCP_BCM1","STCP_PLU3","1"
"STCP_BCM1","STCP_PRMR2","1"
"STCP_BCM1","STCP_PT2","2"
"STCP_BCM1","STCP_RBR1","1"
"STCP_BCM1","STCP_RBSS2","1"
"STCP_BCM1","STCP_RFL2","1"
"STCP_BCM1","STCP_RMT1","1"
"STCP_BCM1","STCP_RMT2","1"
"STCP_BCM1","STCP_SJB1","1"
"STCP_BCM1","STCP_SO1","1"
"STCP_BCM1","STCP_SO2","1"
"STCP_BCM1","STCP_SO3","1"
"STCP_BCM1","STCP_SO4","1"
"STCP_BCM1","STCP_VAL","1"
"STCP_BCM1","STCP_VIS1","1"
"STCP_BCM1","STCP_BLG1","1"
"STCP_BCM1","STCP_BLG2","1"
"STCP_BCM1","STCP_BVBR1","2"
"STCP_BCM1","STCP_BZ2","1"
"STCP_BCM1","STCP_CHV3","1"
"STCP_BCM1","STCP_CHV4","1"
"STCP_BCM1","STCP_CN1","1"
"STCP_BCM1","STCP_CN2","1"
"STCP_BCM1","STCP_CQ10","2"
"STCP_BCM1","STCP_CQ8","1"
"STCP_BCM1","STCP_CTN1","1"
"STCP_BCM1","STCP_CTN2","1"
"STCP_BCM1","STCP_CZV2","1"
"STCP_BCM1","STCP_CZV3","1"
"STCP_BCM1","STCP_DIU1","1"
"STCP_BCM1","STCP_DSQ","1"
"STCP_BCM1","STCP_DTR","1"
"STCP_BCM1","STCP_ETRP2","1"
"STCP_BCM1","STCP_FG1","2"
"STCP_BCM1","STCP_HMCH2","1"
"STCP_BCM1","STCP_IFOZ2","1"
"STCP_BCM1","STCP_MFZ2","1"
"STCP_BCM1","STCP_PASS1","2"
"STCP_BCM1","STCP_RF1","1"
"STCP_BCM1","STCP_RFAR1","2"
"STCP_BCM1","STCP_SONH","1"
"STCP_BCM1","STCP_SST1","1"
"STCP_BCM1","STCP_SST2","2"
"STCP_BCM1","STCP_TXP1","1"
"STCP_BCM1","STCP_VFM1","1"
"STCP_BCM1","STCP_CORD2","2"
"STCP_BCM1","STCP_ENX2","2"
"STCP_BCM1","STCP_IKEA1","1"
"STCP_BCM1","STCP_PG2","1"
"STCP_BCM1","STCP_PRFL","2"
"STCP_BCM1","STCP_RTE3","1"
"STCP_BCM1","STCP_RTE4","1"
"STCP_BCM1","STCP_STJ2","1"
"STCP_BCM1","STCP_STJ3","1"
"STCP_BCM1","STCP_STJ4","1"
"STCP_BCM1","STCP_BRSE2","1"
"STCP_BCM1","STCP_BS4","1"
"STCP_BCM1","STCP_BS5","2"
"STCP_BCM1","STCP_BS7","2"
"STCP_BCM1","STCP_BSEE1","1"
"STCP_BCM1","STCP_BVLH3","1"
"STCP_BCM1","STCP_CMP1","2"
"STCP_BCM1","STCP_CSBV","1"
"STCP_BCM1","STCP_CVI1","1"
"STCP_BCM1","STCP_CVI2","1"
"STCP_BCM1","STCP_EZC1","1"
"STCP_BCM1","STCP_FLU1","2"
"STCP_BCM1","STCP_FTM2","1"
"STCP_BCM1","STCP_GRC1","1"
"STCP_BCM1","STCP_IMTT2","1"
"STCP_BCM1","STCP_LRD2","1"
"STCP_BCM1","STCP_NAT1","1"
"STCP_BCM1","STCP_PPR2","1"
"STCP_BCM1","STCP_PREC1","1"
"STCP_BCM1","STCP_QTL2","1"
"STCP_BCM1","STCP_RAEP4","1"
"STCP_BCM1","STCP_RM4","1"
"STCP_BCM1","STCP_SRPT2","1"
"STCP_BCM1","STCP_VIS4","1"
"STCP_BCM1","STCP_VIS5","1"
"STCP_BCM1","STCP_BCM5","5"
"STCP_BCM1","STCP_C24A1","2"
"STCP_BCM1","STCP_FLUN2","1"
"STCP_BCM1","STCP_GGT1","1"
"STCP_BCM1","STCP_JB2","1"
"STCP_BCM1","STCP_MARS1","1"
"STCP_BCM1","STCP_MAV2","1"
"STCP_BCM1","STCP_RCON","1"
"STCP_BCM1","STCP_SCR1","1"
"STCP_BCM1","STCP_SLZ3","1"
"STCP_BCM1","STCP_CSSM1","1"
"STCP_BCM1","STCP_CSSM2","1"
"STCP_BCM1","STCP_FOR2","1"
"STCP_BCM1","STCP_HSJ4","1"
"STCP_BCM1","STCP_LVR1","1"
"STCP_BCM1","STCP_LVR2","1"
"STCP_BCM1","STCP_PLNT1","1"
"STCP_BCM1","STCP_PLNT2","1"
"STCP_BCM1","STCP_SMM1","1"
"STCP_BCM1","STCP_RLG3","1"
"STCP_BCM1","STCP_RLG4","1"
"STCP_BCM1","STCP_BLRB4","1"
"STCP_BCM1","STCP_CVA1","2"
"STCP_BCM1","STCP_FIG","1"
"STCP_BCM1","STCP_MCE2","1"
"STCP_BCM1","STCP_PRI4","1"
"STCP_BCM1","STCP_UC2","1"
"STCP_BCM1","STCP_CMPT1","1"
"STCP_BCM1","STCP_CMPT2","1"
"STCP_BCM1","STCP_CNT1","1"
"STCP_BCM1","STCP_SRVM2","1"
"STCP_BCM1","STCP_TRR3","1"
"STCP_BCM1","STCP_TRR4","1"
"STCP_BCM1","STCP_CNTT2","1"
"STCP_BCM1","STCP_CTP","1"
"STCP_BCM1","STCP_DL1","1"
"STCP_BCM1","STCP_DL2","1"
"STCP_BCM1","STCP_JM1","1"
"STCP_BCM1","STCP_MPL4","1"
"STCP_BCM1","STCP_PCID2","1"
"STCP_BCM1","STCP_PISC","1"
"STCP_BCM1","STCP_BLRB3","1"
"STCP_BCM1","STCP_BRRS1","1"
"STCP_BCM1","STCP_GIT1","1"
"STCP_BCM1","STCP_GIT2","1"
"STCP_BCM1","STCP_HSJ11","1"
"STCP_BCM1","STCP_IGRT2","1"
"STCP_BCM1","STCP_ISRH4","1"
"STCP_BCM1","STCP_MPL2","1"
"STCP_BCM1","STCP_PQN2","1"
"STCP_BCM1","STCP_RC1","1"
"STCP_BCM1","STCP_SR2","1"
"STCP_BCM1","STCP_SR5","1"
"STCP_BCM1","STCP_SR6","1"
"STCP_BCM1","STCP_STCZ2","1"
"STCP_BCM1","STCP_TRI2","1"
"STCP_BCM1","STCP_TVFO1","1"
"STCP_BCM1","STCP_VLC2","1"
"STCP_BCM1","STCP_MRS2","1"
"STCP_BCM1","STCP_BSS1","1"
"STCP_BCM1","STCP_BSS2","1"
"STCP_BCM1","STCP_NDA2","1"
"STCP_BCM2","STCP_BCM3","7"
"STCP_BCM2","STCP_BCM5","3"
"STCP_BCM2","STCP_BVE1","1"
"STCP_BCM2","STCP_CHAS2","1"
"STCP_BCM2","STCP_CMS1","3"
"STCP_BCM2","STCP_BS6","2"
"STCP_BCM2","STCP_BS8","2"
"STCP_BCM2","STCP_CMS2","2"
"STCP_BCM2","STCP_CQ10","3"
"STCP_BCM2","STCP_FEUP2","1"
"STCP_BCM2","STCP_JB1","1"
"STCP_BCM2","STCP_JB2","2"
"STCP_BCM2","STCP_MCBL","1"
"STCP_BCM2","STCP_PLM2","1"
"STCP_BCM2","STCP_PLNT1","2"
"STCP_BCM2","STCP_PLNT2","2"
"STCP_BCM2","STCP_SCRP5","1"
"STCP_BCM2","STCP_BSB","2"
"STCP_BCM2","STCP_BVCT1","5"
"STCP_BCM2","STCP_CI32","1"
"STCP_BCM2","STCP_CMS4","1"
"STCP_BCM2","STCP_SDP1","1"
"STCP_BCM2","STCP_SJB2","2"
"STCP_BCM2","STCP_BLG1","1"
"STCP_BCM2","STCP_BLG2","1"
"STCP_BCM2","STCP_BVBR1","2"
"STCP_BCM2","STCP_BVCM3","3"
"STCP_BCM2","STCP_BZ2","1"
"STCP_BCM2","STCP_CHV3","1"
"STCP_BCM2","STCP_CHV4","1"
"STCP_BCM2","STCP_CN1","1"
"STCP_BCM2","STCP_CN2","1"
"STCP_BCM2","STCP_CQ8","1"
"STCP_BCM2","STCP_CTN1","1"
"STCP_BCM2","STCP_CTN2","1"
"STCP_BCM2","STCP_CZV2","1"
"STCP_BCM2","STCP_CZV3","1"
"STCP_BCM2","STCP_DIU1","1"
"STCP_BCM2","STCP_DSQ","1"
"STCP_BCM2","STCP_DTR","1"
"STCP_BCM2","STCP_ETRP2","1"
"STCP_BCM2","STCP_FG1","2"
"STCP_BCM2","STCP_HMCH2","1"
"STCP_BCM2","STCP_IFOZ2","1"
"STCP_BCM2","STCP_MFZ2","1"
"STCP_BCM2","STCP_PASS1","2"
"STCP_BCM2","STCP_RF1","1"
"STCP_BCM2","STCP_RFAR1","2"
"STCP_BCM2","STCP_SONH","1"
"STCP_BCM2","STCP_SST1","1"
"STCP_BCM2","STCP_SST2","1"
"STCP_BCM2","STCP_TXP1","1"
"STCP_BCM2","STCP_VFM1","1"
"STCP_BCM2","STCP_CORD2","2"
"STCP_BCM2","STCP_ENX2","2"
"STCP_BCM2","STCP_IKEA1","1"
"STCP_BCM2","STCP_PG2","1"
"STCP_BCM2","STCP_PRFL","2"
"STCP_BCM2","STCP_RTE3","1"
"STCP_BCM2","STCP_RTE4","1"
"STCP_BCM2","STCP_STJ2","1"
"STCP_BCM2","STCP_STJ3","1"
"STCP_BCM2","STCP_STJ4","1"
"STCP_BCM2","STCP_BRSE2","1"
"STCP_BCM2","STCP_BS1","2"
"STCP_BCM2","STCP_BS4","1"
"STCP_BCM2","STCP_BS5","1"
"STCP_BCM2","STCP_BS7","2"
